season,league,edge_bucket,p_draw_bucket,fixtures,pickem_fixtures,classified_fixtures,draws,favorite_wins,underdog_wins,pickem_non_draw_games,draw_rate,favorite_win_pct_of_non_draws,underdog_win_pct_of_non_draws,favorite_win_rate_of_classified_fixtures,underdog_win_rate_of_classified_fixtures,avg_model_draw_probability,avg_market_draw_probability,avg_draw_edge,positive_edge_fixtures,surviving_rule_fixtures,avg_draw_odds,draw_roi_units,draw_roi,favorite_ml_bets,avg_favorite_ml_odds,favorite_ml_roi_units,favorite_ml_roi,underdog_ml_bets,avg_underdog_ml_odds,underdog_ml_roi_units,underdog_ml_roi
2023-24,All,All,All,3416,8,3408,880,1862,668,6,0.257611,0.735968,0.264032,0.546362,0.196009,0.279387,0.244433,0.034955,2556,246,4.288961,44.22,0.012945,3408,1.9314,-26.1,-0.007658,3408,5.568471,-597.75,-0.175396
2023-24,Bundesliga,0.00-0.01,0.21-0.24,6,0,6,0,5,1,0,0.0,0.833333,0.166667,0.833333,0.166667,0.228934,0.224321,0.004613,6,0,4.328333,-6.0,-1.0,6,1.753333,2.81,0.468333,6,4.41,-1.37,-0.228333
2023-24,Bundesliga,0.00-0.01,0.24-0.27,12,0,12,5,6,1,0,0.416667,0.857143,0.142857,0.5,0.083333,0.259908,0.253394,0.006514,12,0,3.841667,7.09,0.590833,12,2.1975,0.94,0.078333,12,3.254167,-9.21,-0.7675
2023-24,Bundesliga,0.00-0.01,0.27-0.30,12,0,12,3,5,4,0,0.25,0.555556,0.444444,0.416667,0.333333,0.278815,0.2742,0.004616,12,0,3.553333,-1.28,-0.106667,12,2.35,-0.47,-0.039167,12,3.186667,1.12,0.093333
2023-24,Bundesliga,0.00-0.01,All,30,0,30,8,16,6,0,0.266667,0.727273,0.272727,0.533333,0.2,0.261276,0.255902,0.005374,30,0,3.823667,-0.19,-0.006333,30,2.169667,3.28,0.109333,30,3.458333,-9.46,-0.315333
2023-24,Bundesliga,0.01-0.02,0.18-0.21,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.189929,0.174412,0.015517,1,0,5.56,-1.0,-1.0,1,1.35,0.35,0.35,1,9.04,-1.0,-1.0
2023-24,Bundesliga,0.01-0.02,0.24-0.27,8,0,8,1,5,2,0,0.125,0.714286,0.285714,0.625,0.25,0.261067,0.245757,0.015311,8,0,3.94875,-4.16,-0.52,8,1.95625,1.79,0.22375,8,3.9075,-0.15,-0.01875
2023-24,Bundesliga,0.01-0.02,0.27-0.30,13,0,13,4,6,3,0,0.307692,0.666667,0.333333,0.461538,0.230769,0.284081,0.268548,0.015533,13,0,3.629231,1.83,0.140769,13,2.266923,0.94,0.072308,13,3.367692,-3.07,-0.236154
2023-24,Bundesliga,0.01-0.02,0.30-0.33,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.308503,0.294051,0.014452,1,0,3.31,-1.0,-1.0,1,2.4,1.4,1.4,1,3.24,-1.0,-1.0
2023-24,Bundesliga,0.01-0.02,All,23,0,23,5,13,5,0,0.217391,0.722222,0.277778,0.565217,0.217391,0.273044,0.257637,0.015408,23,0,3.810435,-4.33,-0.188261,23,2.124783,4.48,0.194783,23,3.796522,-5.22,-0.226957
2023-24,Bundesliga,0.02-0.03,0.18-0.21,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.208199,0.178338,0.02986,1,0,5.4,4.4,4.4,1,1.52,-1.0,-1.0,1,5.12,-1.0,-1.0
2023-24,Bundesliga,0.02-0.03,0.21-0.24,3,0,3,0,2,1,0,0.0,0.666667,0.333333,0.666667,0.333333,0.23726,0.214627,0.022632,3,0,4.493333,-3.0,-1.0,3,1.726667,0.29,0.096667,3,4.45,0.48,0.16
2023-24,Bundesliga,0.02-0.03,0.24-0.27,16,0,16,7,6,3,0,0.4375,0.666667,0.333333,0.375,0.1875,0.256891,0.231255,0.025636,16,0,4.205,13.64,0.8525,16,1.814375,-5.07,-0.316875,16,4.345625,-4.53,-0.283125
2023-24,Bundesliga,0.02-0.03,0.27-0.30,14,0,14,3,9,2,0,0.214286,0.818182,0.181818,0.642857,0.142857,0.282703,0.257884,0.024819,14,0,3.779286,-2.54,-0.181429,14,2.147143,5.34,0.381429,14,3.443571,-7.48,-0.534286
2023-24,Bundesliga,0.02-0.03,0.30-0.33,2,0,2,1,1,0,0,0.5,1.0,0.0,0.5,0.0,0.307755,0.283556,0.0242,2,0,3.425,1.41,0.705,2,2.385,0.12,0.06,2,3.265,-2.0,-1.0
2023-24,Bundesliga,0.02-0.03,All,36,0,36,12,18,6,0,0.333333,0.75,0.25,0.5,0.166667,0.266766,0.241661,0.025106,36,0,4.053333,13.91,0.386389,36,1.96,-0.32,-0.008889,36,3.965,-14.53,-0.403611
2023-24,Bundesliga,0.03-0.05,0.18-0.21,2,0,2,1,1,0,0,0.5,1.0,0.0,0.5,0.0,0.190964,0.152279,0.038685,2,0,6.405,3.8,1.9,2,1.31,-0.74,-0.37,2,8.99,-2.0,-1.0
2023-24,Bundesliga,0.03-0.05,0.21-0.24,7,0,7,0,7,0,0,0.0,1.0,0.0,1.0,0.0,0.228789,0.188094,0.040695,7,0,5.115714,-7.0,-1.0,7,1.464286,3.25,0.464286,7,6.304286,-7.0,-1.0
2023-24,Bundesliga,0.03-0.05,0.24-0.27,18,0,18,4,13,1,0,0.222222,0.928571,0.071429,0.722222,0.055556,0.256689,0.21617,0.04052,18,0,4.493333,0.77,0.042778,18,1.662222,3.7,0.205556,18,5.095556,-13.33,-0.740556
2023-24,Bundesliga,0.03-0.05,0.27-0.30,14,0,14,6,7,1,0,0.428571,0.875,0.125,0.5,0.071429,0.28696,0.247372,0.039588,14,0,3.931429,9.85,0.703571,14,1.815,-1.05,-0.075,14,4.607857,-10.01,-0.715
2023-24,Bundesliga,0.03-0.05,0.30-0.33,6,0,6,2,2,2,0,0.333333,0.5,0.5,0.333333,0.333333,0.310723,0.267074,0.043648,6,0,3.643333,1.1,0.183333,6,1.96,-2.22,-0.37,6,4.133333,2.05,0.341667
2023-24,Bundesliga,0.03-0.05,All,47,0,47,13,30,4,0,0.276596,0.882353,0.117647,0.638298,0.085106,0.265652,0.225062,0.04059,47,0,4.391489,8.52,0.181277,47,1.701277,2.94,0.062553,47,5.173191,-30.29,-0.644468
2023-24,Bundesliga,<0,0.18-0.21,3,0,3,2,0,1,0,0.666667,0.0,1.0,0.0,0.333333,0.206061,0.221692,-0.015632,0,0,4.333333,5.76,1.92,3,1.63,-3.0,-1.0,3,5.05,1.96,0.653333
2023-24,Bundesliga,<0,0.21-0.24,15,0,15,4,5,6,0,0.266667,0.454545,0.545455,0.333333,0.4,0.229402,0.257579,-0.028177,0,0,3.806667,-0.54,-0.036,15,2.209333,-4.24,-0.282667,15,3.500667,7.97,0.531333
2023-24,Bundesliga,<0,0.24-0.27,50,1,49,16,22,11,1,0.32,0.666667,0.333333,0.44898,0.22449,0.254158,0.268862,-0.014704,0,0,3.626,7.38,0.1476,49,2.342449,3.34,0.068163,49,3.171837,-13.05,-0.266327
2023-24,Bundesliga,<0,0.27-0.30,14,1,13,7,4,2,1,0.5,0.666667,0.333333,0.307692,0.153846,0.279143,0.284922,-0.005779,0,0,3.425,10.18,0.727143,13,2.425385,-3.94,-0.303077,13,3.204615,-6.58,-0.506154
2023-24,Bundesliga,<0,All,82,2,80,29,31,20,2,0.353659,0.607843,0.392157,0.3875,0.25,0.252135,0.267814,-0.015679,0,0,3.65061,22.78,0.277805,80,2.30425,-7.84,-0.098,80,3.30925,-9.7,-0.12125
2023-24,Bundesliga,>=0.05,0.18-0.21,2,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.193186,0.081148,0.112039,2,0,12.445,-2.0,-1.0,2,1.11,0.22,0.11,2,21.005,-2.0,-1.0
2023-24,Bundesliga,>=0.05,0.21-0.24,18,0,18,2,13,3,0,0.111111,0.8125,0.1875,0.722222,0.166667,0.223857,0.132512,0.091345,18,0,7.622778,-3.84,-0.213333,18,1.241111,-2.28,-0.126667,18,12.690556,5.58,0.31
2023-24,Bundesliga,>=0.05,0.24-0.27,39,0,39,6,30,3,0,0.153846,0.909091,0.090909,0.769231,0.076923,0.254973,0.164104,0.090869,39,0,6.357692,-6.97,-0.178718,39,1.369744,1.75,0.044872,39,9.606667,0.42,0.010769
2023-24,Bundesliga,>=0.05,0.27-0.30,18,0,18,3,13,2,0,0.166667,0.866667,0.133333,0.722222,0.111111,0.282076,0.177097,0.104979,18,0,5.687222,-1.36,-0.075556,18,1.426111,0.5,0.027778,18,8.174444,-2.99,-0.166111
2023-24,Bundesliga,>=0.05,0.30-0.33,2,0,2,1,0,1,0,0.5,0.0,1.0,0.0,0.5,0.302742,0.23932,0.063421,2,0,4.055,2.02,1.01,2,1.77,-2.0,-1.0,2,4.57,2.64,1.32
2023-24,Bundesliga,>=0.05,<0.18,2,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.168465,0.092518,0.075947,2,0,11.175,-2.0,-1.0,2,1.14,0.28,0.14,2,18.695,-2.0,-1.0
2023-24,Bundesliga,>=0.05,>=0.33,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.352242,0.291283,0.060959,1,0,3.34,2.34,2.34,1,2.09,-1.0,-1.0,1,4.0,-1.0,-1.0
2023-24,Bundesliga,>=0.05,All,82,0,82,13,60,9,0,0.158537,0.869565,0.130435,0.731707,0.109756,0.252826,0.159638,0.093189,82,0,6.66122,-11.81,-0.144024,82,1.360488,-2.53,-0.030854,82,10.277683,0.65,0.007927
2023-24,Bundesliga,All,0.18-0.21,9,0,9,4,4,1,0,0.444444,0.8,0.2,0.444444,0.111111,0.19829,0.164965,0.033325,6,0,6.851111,10.96,1.217778,9,1.4,-4.17,-0.463333,9,9.922222,-4.04,-0.448889
2023-24,Bundesliga,All,0.21-0.24,49,0,49,6,32,11,0,0.122449,0.744186,0.255814,0.653061,0.22449,0.227701,0.195007,0.032694,34,0,5.501429,-20.38,-0.415918,49,1.661837,-0.17,-0.003469,49,7.446531,5.66,0.11551
2023-24,Bundesliga,All,0.24-0.27,143,1,142,39,82,21,1,0.272727,0.796117,0.203883,0.577465,0.147887,0.255874,0.226861,0.029013,93,0,4.581119,17.75,0.124126,142,1.895563,6.45,0.045423,142,5.363662,-39.85,-0.280634
2023-24,Bundesliga,All,0.27-0.30,85,1,84,26,44,14,1,0.305882,0.758621,0.241379,0.52381,0.166667,0.282347,0.247432,0.034914,71,0,4.095176,16.68,0.196235,84,2.027857,1.32,0.015714,84,4.565952,-29.01,-0.345357
2023-24,Bundesliga,All,0.30-0.33,11,0,11,4,4,3,0,0.363636,0.571429,0.428571,0.363636,0.272727,0.30853,0.267477,0.041053,11,0,3.648182,3.53,0.320909,11,2.042727,-2.7,-0.245455,11,3.973636,1.69,0.153636
2023-24,Bundesliga,All,<0.18,2,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.168465,0.092518,0.075947,2,0,11.175,-2.0,-1.0,2,1.14,0.28,0.14,2,18.695,-2.0,-1.0
2023-24,Bundesliga,All,>=0.33,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.352242,0.291283,0.060959,1,0,3.34,2.34,2.34,1,2.09,-1.0,-1.0,1,4.0,-1.0,-1.0
2023-24,Bundesliga,All,All,300,2,298,80,168,50,2,0.266667,0.770642,0.229358,0.563758,0.167785,0.258715,0.226438,0.032276,218,0,4.667467,28.88,0.096267,298,1.88047,0.01,3.4e-05,298,5.65255,-68.55,-0.230034
2023-24,Championship,0.00-0.01,0.24-0.27,11,0,11,4,4,3,0,0.363636,0.571429,0.428571,0.363636,0.272727,0.25664,0.251443,0.005197,11,0,3.866364,4.44,0.403636,11,1.906364,-3.32,-0.301818,11,4.199091,1.56,0.141818
2023-24,Championship,0.00-0.01,0.27-0.30,37,0,37,9,17,11,0,0.243243,0.607143,0.392857,0.459459,0.297297,0.283898,0.279309,0.004589,37,0,3.48027,-5.76,-0.155676,37,2.26,1.32,0.035676,37,3.429189,0.69,0.018649
2023-24,Championship,0.00-0.01,0.30-0.33,10,0,10,3,4,3,0,0.3,0.571429,0.428571,0.4,0.3,0.312348,0.30659,0.005758,10,0,3.181,-0.27,-0.027,10,2.497,0.02,0.002,10,3.306,-0.61,-0.061
2023-24,Championship,0.00-0.01,All,58,0,58,16,25,17,0,0.275862,0.595238,0.404762,0.431034,0.293103,0.283633,0.278728,0.004906,58,0,3.501897,-1.59,-0.027414,58,2.233793,-1.98,-0.034138,58,3.553966,1.64,0.028276
2023-24,Championship,0.01-0.02,0.21-0.24,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.237769,0.218447,0.019321,1,0,4.44,-1.0,-1.0,1,1.53,0.53,0.53,1,6.57,-1.0,-1.0
2023-24,Championship,0.01-0.02,0.24-0.27,11,0,11,3,7,1,0,0.272727,0.875,0.125,0.636364,0.090909,0.26193,0.24762,0.01431,11,0,3.920909,0.84,0.076364,11,1.859091,1.79,0.162727,11,4.444545,-7.43,-0.675455
2023-24,Championship,0.01-0.02,0.27-0.30,44,0,44,11,23,10,0,0.25,0.69697,0.30303,0.522727,0.227273,0.285362,0.270646,0.014716,44,0,3.594318,-4.41,-0.100227,44,2.139773,5.13,0.116591,44,3.720455,-7.99,-0.181591
2023-24,Championship,0.01-0.02,0.30-0.33,19,0,19,11,2,6,0,0.578947,0.25,0.75,0.105263,0.315789,0.308842,0.294164,0.014678,19,0,3.311579,17.63,0.927895,19,2.407895,-13.6,-0.715789,19,3.335263,1.5,0.078947
2023-24,Championship,0.01-0.02,>=0.33,1,0,1,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.340635,0.326359,0.014275,1,0,2.97,-1.0,-1.0,1,2.5,-1.0,-1.0,1,3.39,2.39,2.39
2023-24,Championship,0.01-0.02,All,76,0,76,25,33,18,0,0.328947,0.647059,0.352941,0.434211,0.236842,0.287941,0.273239,0.014702,76,0,3.573816,12.06,0.158684,76,2.162895,-7.15,-0.094079,76,3.762105,-12.53,-0.164868
2023-24,Championship,0.02-0.03,0.21-0.24,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.236254,0.208014,0.028239,1,0,4.69,-1.0,-1.0,1,1.5,0.5,0.5,1,6.89,-1.0,-1.0
2023-24,Championship,0.02-0.03,0.24-0.27,8,0,8,1,6,1,0,0.125,0.857143,0.142857,0.75,0.125,0.253603,0.228119,0.025484,8,0,4.2525,-3.99,-0.49875,8,1.6475,1.78,0.2225,8,5.49,-1.71,-0.21375
2023-24,Championship,0.02-0.03,0.27-0.30,33,0,33,6,13,14,0,0.181818,0.481481,0.518519,0.393939,0.424242,0.285719,0.260936,0.024783,33,0,3.727273,-10.88,-0.329697,33,2.066061,-6.43,-0.194848,33,3.850909,18.75,0.568182
2023-24,Championship,0.02-0.03,0.30-0.33,20,0,20,5,9,6,0,0.25,0.6,0.4,0.45,0.3,0.312521,0.286873,0.025648,20,0,3.3975,-3.01,-0.1505,20,2.3535,1.26,0.063,20,3.301,-0.41,-0.0205
2023-24,Championship,0.02-0.03,>=0.33,1,0,1,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.33131,0.304724,0.026586,1,0,3.19,-1.0,-1.0,1,2.27,1.27,1.27,1,3.64,-1.0,-1.0
2023-24,Championship,0.02-0.03,All,63,0,63,12,30,21,0,0.190476,0.588235,0.411765,0.47619,0.333333,0.290088,0.264858,0.02523,63,0,3.696032,-19.88,-0.315556,63,2.098413,-1.62,-0.025714,63,3.929365,14.63,0.232222
2023-24,Championship,0.03-0.05,0.24-0.27,15,0,15,2,9,4,0,0.133333,0.692308,0.307692,0.6,0.266667,0.259261,0.219502,0.039759,15,0,4.414,-6.56,-0.437333,15,1.606667,-0.52,-0.034667,15,5.656,7.65,0.51
2023-24,Championship,0.03-0.05,0.27-0.30,37,0,37,6,19,12,0,0.162162,0.612903,0.387097,0.513514,0.324324,0.286643,0.248476,0.038167,37,0,3.912703,-13.23,-0.357568,37,1.877568,-2.58,-0.06973,37,4.420541,11.19,0.302432
2023-24,Championship,0.03-0.05,0.30-0.33,34,0,34,5,17,12,0,0.147059,0.586207,0.413793,0.5,0.352941,0.310286,0.271495,0.03879,34,0,3.579706,-16.32,-0.48,34,2.058529,0.64,0.018824,34,3.941471,13.33,0.392059
2023-24,Championship,0.03-0.05,>=0.33,7,0,7,1,4,2,0,0.142857,0.666667,0.333333,0.571429,0.285714,0.33975,0.299962,0.039789,7,0,3.212857,-3.81,-0.544286,7,2.297143,2.03,0.29,7,3.525714,0.2,0.028571
2023-24,Championship,0.03-0.05,All,93,0,93,14,49,30,0,0.150538,0.620253,0.379747,0.526882,0.322581,0.294867,0.256094,0.038774,93,0,3.81914,-39.92,-0.429247,93,1.931613,-0.43,-0.004624,93,4.377312,32.37,0.348065
2023-24,Championship,<0,0.21-0.24,5,0,5,1,3,1,0,0.2,0.75,0.25,0.6,0.2,0.238416,0.269585,-0.031169,0,0,3.606,-1.47,-0.294,5,2.334,1.69,0.338,5,3.15,-2.33,-0.466
2023-24,Championship,<0,0.24-0.27,44,0,44,13,13,18,0,0.295455,0.419355,0.580645,0.295455,0.409091,0.258408,0.274474,-0.016066,0,0,3.554318,1.85,0.042045,44,2.261364,-15.45,-0.351136,44,3.505227,16.98,0.385909
2023-24,Championship,<0,0.27-0.30,71,0,71,25,22,24,0,0.352113,0.478261,0.521739,0.309859,0.338028,0.282818,0.293487,-0.010669,0,0,3.31831,12.09,0.170282,71,2.437606,-17.84,-0.251268,71,3.24169,5.35,0.075352
2023-24,Championship,<0,0.30-0.33,6,0,6,0,4,2,0,0.0,0.666667,0.333333,0.666667,0.333333,0.309943,0.31309,-0.003146,0,0,3.105,-6.0,-1.0,6,2.57,4.71,0.785,6,3.26,1.49,0.248333
2023-24,Championship,<0,All,126,0,126,39,42,45,0,0.309524,0.482759,0.517241,0.333333,0.357143,0.273823,0.286832,-0.013009,0,0,3.401984,6.47,0.051349,126,2.378254,-26.89,-0.213413,126,3.330952,21.49,0.170556
2023-24,Championship,>=0.05,0.21-0.24,2,0,2,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.22486,0.137711,0.087149,2,0,7.155,-2.0,-1.0,2,1.24,0.48,0.24,2,13.02,-2.0,-1.0
2023-24,Championship,>=0.05,0.24-0.27,19,0,19,2,14,3,0,0.105263,0.823529,0.176471,0.736842,0.157895,0.259104,0.171222,0.087882,19,0,5.710526,-8.66,-0.455789,19,1.335263,-0.7,-0.036842,19,9.845263,4.29,0.225789
2023-24,Championship,>=0.05,0.27-0.30,58,0,58,9,41,8,0,0.155172,0.836735,0.163265,0.706897,0.137931,0.284937,0.202674,0.082263,58,0,4.900172,-13.23,-0.228103,58,1.522586,4.71,0.081207,58,7.070345,-8.83,-0.152241
2023-24,Championship,>=0.05,0.30-0.33,43,0,43,12,26,5,0,0.27907,0.83871,0.16129,0.604651,0.116279,0.314647,0.234612,0.080036,43,0,4.175814,6.24,0.145116,43,1.687674,0.46,0.010698,43,5.675581,-13.78,-0.320465
2023-24,Championship,>=0.05,>=0.33,8,0,8,0,5,3,0,0.0,0.625,0.375,0.625,0.375,0.341486,0.282481,0.059006,8,0,3.455,-8.0,-1.0,8,2.27625,3.03,0.37875,8,3.47125,1.76,0.22
2023-24,Championship,>=0.05,All,130,0,130,23,88,19,0,0.176923,0.82243,0.17757,0.676923,0.146154,0.293544,0.212553,0.080992,130,0,4.724769,-25.65,-0.197308,130,1.591846,7.98,0.061385,130,6.884615,-18.56,-0.142769
2023-24,Championship,All,0.21-0.24,9,0,9,1,7,1,0,0.111111,0.875,0.125,0.777778,0.111111,0.235091,0.227756,0.007335,4,0,4.607778,-5.47,-0.607778,9,1.908889,3.2,0.355556,9,6.138889,-6.33,-0.703333
2023-24,Championship,All,0.24-0.27,108,0,108,25,53,30,0,0.231481,0.638554,0.361446,0.490741,0.277778,0.258472,0.240159,0.018312,64,0,4.173889,-12.08,-0.111852,108,1.884907,-16.42,-0.152037,108,5.232685,21.34,0.197593
2023-24,Championship,All,0.27-0.30,280,0,280,66,135,79,0,0.235714,0.630841,0.369159,0.482143,0.282143,0.284647,0.259428,0.025218,209,0,3.8375,-35.42,-0.1265,280,2.06,-15.69,-0.056036,280,4.362357,19.16,0.068429
2023-24,Championship,All,0.30-0.33,132,0,132,36,62,34,0,0.272727,0.645833,0.354167,0.469697,0.257576,0.311978,0.269622,0.042356,126,0,3.655909,-1.73,-0.013106,132,2.089167,-6.51,-0.049318,132,4.242955,1.52,0.011515
2023-24,Championship,All,>=0.33,17,0,17,1,10,6,0,0.058824,0.625,0.375,0.588235,0.352941,0.340123,0.293568,0.046555,17,0,3.311176,-13.81,-0.812353,17,2.297647,5.33,0.313529,17,3.498824,3.35,0.197059
2023-24,Championship,All,All,546,0,546,129,267,150,0,0.236264,0.640288,0.359712,0.489011,0.274725,0.286987,0.258622,0.028365,420,0,3.856447,-68.51,-0.125476,546,2.037326,-30.09,-0.05511,546,4.50804,39.04,0.071502
2023-24,Eredivisie,0.00-0.01,0.21-0.24,3,0,3,1,1,1,0,0.333333,0.5,0.5,0.333333,0.333333,0.228198,0.223104,0.005094,3,0,4.343333,1.5,0.5,3,1.716667,-1.41,-0.47,3,4.97,0.44,0.146667
2023-24,Eredivisie,0.00-0.01,0.24-0.27,17,0,17,5,9,3,0,0.294118,0.75,0.25,0.529412,0.176471,0.261662,0.256973,0.004689,17,0,3.780588,1.87,0.11,17,2.178235,3.11,0.182941,17,3.386471,-5.83,-0.342941
2023-24,Eredivisie,0.00-0.01,0.27-0.30,12,0,12,4,4,4,0,0.333333,0.5,0.5,0.333333,0.333333,0.277857,0.273264,0.004593,12,0,3.551667,2.15,0.179167,12,2.2975,-2.73,-0.2275,12,3.294167,0.96,0.08
2023-24,Eredivisie,0.00-0.01,0.30-0.33,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.303163,0.299048,0.004115,1,0,3.25,2.25,2.25,1,2.2,-1.0,-1.0,1,3.75,-1.0,-1.0
2023-24,Eredivisie,0.00-0.01,All,33,0,33,11,14,8,0,0.333333,0.636364,0.363636,0.424242,0.242424,0.265766,0.261093,0.004673,33,0,3.732424,7.77,0.235455,33,2.180303,-2.03,-0.061515,33,3.507879,-5.43,-0.164545
2023-24,Eredivisie,0.01-0.02,0.21-0.24,4,0,4,0,4,0,0,0.0,1.0,0.0,1.0,0.0,0.236633,0.222062,0.014572,4,0,4.35,-4.0,-1.0,4,1.645,2.58,0.645,4,5.135,-4.0,-1.0
2023-24,Eredivisie,0.01-0.02,0.24-0.27,6,0,6,1,4,1,0,0.166667,0.8,0.2,0.666667,0.166667,0.260976,0.246651,0.014325,6,0,3.93,-2.22,-0.37,6,1.885,1.52,0.253333,6,4.321667,-1.39,-0.231667
2023-24,Eredivisie,0.01-0.02,0.27-0.30,11,0,11,4,5,2,0,0.363636,0.714286,0.285714,0.454545,0.181818,0.27848,0.263921,0.01456,11,0,3.685455,3.71,0.337273,11,2.065455,-0.58,-0.052727,11,3.793636,-3.12,-0.283636
2023-24,Eredivisie,0.01-0.02,0.30-0.33,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.314461,0.298395,0.016066,1,0,3.26,2.26,2.26,1,2.7,-1.0,-1.0,1,2.85,-1.0,-1.0
2023-24,Eredivisie,0.01-0.02,All,22,0,22,6,13,3,0,0.272727,0.8125,0.1875,0.590909,0.136364,0.267733,0.253167,0.014566,22,0,3.853636,-0.25,-0.011364,22,1.968636,2.52,0.114545,22,4.138636,-9.51,-0.432273
2023-24,Eredivisie,0.02-0.03,0.21-0.24,2,0,2,1,1,0,0,0.5,1.0,0.0,0.5,0.0,0.229744,0.201822,0.027923,2,0,4.78,2.59,1.295,2,1.555,-0.55,-0.275,2,5.76,-2.0,-1.0
2023-24,Eredivisie,0.02-0.03,0.24-0.27,7,0,7,2,4,1,0,0.285714,0.8,0.2,0.571429,0.142857,0.25902,0.234786,0.024234,7,0,4.135714,1.38,0.197143,7,1.848571,0.19,0.027143,7,4.154286,-3.37,-0.481429
2023-24,Eredivisie,0.02-0.03,0.27-0.30,11,0,11,4,1,6,0,0.363636,0.142857,0.857143,0.090909,0.545455,0.284181,0.259903,0.024278,11,0,3.738182,3.89,0.353636,11,2.207273,-9.12,-0.829091,11,3.471818,7.53,0.684545
2023-24,Eredivisie,0.02-0.03,0.30-0.33,2,0,2,1,1,0,0,0.5,1.0,0.0,0.5,0.0,0.303131,0.278752,0.024379,2,0,3.48,1.47,0.735,2,2.085,0.08,0.04,2,3.79,-2.0,-1.0
2023-24,Eredivisie,0.02-0.03,All,22,0,22,8,7,7,0,0.363636,0.5,0.5,0.318182,0.318182,0.272949,0.248345,0.024605,22,0,3.935909,9.33,0.424091,22,2.022727,-9.4,-0.427273,22,3.925909,0.16,0.007273
2023-24,Eredivisie,0.03-0.05,0.18-0.21,2,0,2,1,1,0,0,0.5,1.0,0.0,0.5,0.0,0.191079,0.15314,0.037939,2,0,6.255,4.31,2.155,2,1.29,-0.71,-0.355,2,9.185,-2.0,-1.0
2023-24,Eredivisie,0.03-0.05,0.21-0.24,4,0,4,0,4,0,0,0.0,1.0,0.0,1.0,0.0,0.2172,0.173812,0.043388,4,0,5.55,-4.0,-1.0,4,1.3575,1.43,0.3575,4,8.225,-4.0,-1.0
2023-24,Eredivisie,0.03-0.05,0.24-0.27,19,0,19,5,11,3,0,0.263158,0.785714,0.214286,0.578947,0.157895,0.25857,0.218413,0.040157,19,0,4.431053,3.81,0.200526,19,1.623158,-0.78,-0.041053,19,5.357895,-4.35,-0.228947
2023-24,Eredivisie,0.03-0.05,0.27-0.30,18,0,18,3,11,4,0,0.166667,0.733333,0.266667,0.611111,0.222222,0.281529,0.240346,0.041183,18,0,4.053333,-5.85,-0.325,18,1.805556,1.9,0.105556,18,4.592778,-0.62,-0.034444
2023-24,Eredivisie,0.03-0.05,0.30-0.33,4,0,4,0,3,1,0,0.0,0.75,0.25,0.75,0.25,0.3056,0.26584,0.03976,4,0,3.65,-4.0,-1.0,4,2.165,2.37,0.5925,4,3.4375,-0.93,-0.2325
2023-24,Eredivisie,0.03-0.05,All,47,0,47,9,30,8,0,0.191489,0.789474,0.210526,0.638298,0.170213,0.264972,0.224276,0.040697,47,0,4.392766,-5.73,-0.121915,47,1.70234,4.21,0.089574,47,5.308298,-11.9,-0.253191
2023-24,Eredivisie,<0,0.18-0.21,1,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.207694,0.211668,-0.003974,0,0,4.56,3.56,3.56,1,1.63,-1.0,-1.0,1,4.92,-1.0,-1.0
2023-24,Eredivisie,<0,0.21-0.24,11,0,11,1,5,5,0,0.090909,0.5,0.5,0.454545,0.454545,0.234019,0.260152,-0.026133,0,0,3.750909,-7.17,-0.651818,11,2.159091,-0.61,-0.055455,11,3.510909,5.97,0.542727
2023-24,Eredivisie,<0,0.24-0.27,49,0,49,16,22,11,0,0.326531,0.666667,0.333333,0.44898,0.22449,0.253679,0.26969,-0.016011,0,0,3.605714,8.58,0.175102,49,2.246735,0.26,0.005306,49,3.346735,-12.46,-0.254286
2023-24,Eredivisie,<0,0.27-0.30,5,0,5,2,2,1,0,0.4,0.666667,0.333333,0.4,0.2,0.284087,0.291368,-0.007281,0,0,3.34,1.78,0.356,5,2.39,-0.21,-0.042,5,3.248,-1.97,-0.394
2023-24,Eredivisie,<0,All,66,0,66,20,29,17,0,0.30303,0.630435,0.369565,0.439394,0.257576,0.252009,0.268863,-0.016854,0,0,3.624242,6.75,0.102273,66,2.233636,-1.56,-0.023636,66,3.390455,-9.46,-0.143333
